@id	db_name	ext_id	link
s_0132	KEGG	C00559	https://identifiers.org/kegg.compound:C00559
s_0132	ChEBI	CHEBI:17256	https://identifiers.org/CHEBI:17256
s_0132	MetaNetX	MNXM625	https://identifiers.org/metanetx.chemical:MNXM625
s_0132	BiGG	dad_2	https://identifiers.org/bigg.metabolite:dad_2
s_0133	KEGG	C00559	https://identifiers.org/kegg.compound:C00559
s_0133	ChEBI	CHEBI:17256	https://identifiers.org/CHEBI:17256
s_0133	MetaNetX	MNXM625	https://identifiers.org/metanetx.chemical:MNXM625
s_0133	BiGG	dad_2	https://identifiers.org/bigg.metabolite:dad_2
s_0134	KEGG	C00330	https://identifiers.org/kegg.compound:C00330
s_0134	ChEBI	CHEBI:17172	https://identifiers.org/CHEBI:17172
s_0134	MetaNetX	MNXM647	https://identifiers.org/metanetx.chemical:MNXM647
s_0134	BiGG	dgsn	https://identifiers.org/bigg.metabolite:dgsn
s_0135	KEGG	C00330	https://identifiers.org/kegg.compound:C00330
s_0135	ChEBI	CHEBI:17172	https://identifiers.org/CHEBI:17172
s_0135	MetaNetX	MNXM647	https://identifiers.org/metanetx.chemical:MNXM647
s_0135	BiGG	dgsn	https://identifiers.org/bigg.metabolite:dgsn
s_0136	KEGG	C05512	https://identifiers.org/kegg.compound:C05512
s_0136	ChEBI	CHEBI:28997	https://identifiers.org/CHEBI:28997
s_0136	MetaNetX	MNXM935	https://identifiers.org/metanetx.chemical:MNXM935
s_0136	BiGG	din	https://identifiers.org/bigg.metabolite:din
s_0137	KEGG	C05512	https://identifiers.org/kegg.compound:C05512
s_0137	ChEBI	CHEBI:28997	https://identifiers.org/CHEBI:28997
s_0137	MetaNetX	MNXM935	https://identifiers.org/metanetx.chemical:MNXM935
s_0137	BiGG	din	https://identifiers.org/bigg.metabolite:din
s_0138	KEGG	C00526	https://identifiers.org/kegg.compound:C00526
s_0138	ChEBI	CHEBI:16450	https://identifiers.org/CHEBI:16450
s_0138	MetaNetX	MNXM492	https://identifiers.org/metanetx.chemical:MNXM492
s_0138	BiGG	duri	https://identifiers.org/bigg.metabolite:duri
s_0139	KEGG	C00526	https://identifiers.org/kegg.compound:C00526
s_0139	ChEBI	CHEBI:16450	https://identifiers.org/CHEBI:16450
s_0139	MetaNetX	MNXM492	https://identifiers.org/metanetx.chemical:MNXM492
s_0139	BiGG	duri	https://identifiers.org/bigg.metabolite:duri
s_0140	KEGG	C01159	https://identifiers.org/kegg.compound:C01159
s_0140	ChEBI	CHEBI:58248	https://identifiers.org/CHEBI:58248
s_0140	MetaNetX	MNXM892	https://identifiers.org/metanetx.chemical:MNXM892
s_0140	BiGG	23dpg	https://identifiers.org/bigg.metabolite:23dpg
s_0141	KEGG	C01304	https://identifiers.org/kegg.compound:C01304
s_0141	ChEBI	CHEBI:58614	https://identifiers.org/CHEBI:58614
s_0141	MetaNetX	MNXM648	https://identifiers.org/metanetx.chemical:MNXM648
s_0141	BiGG	25drapp	https://identifiers.org/bigg.metabolite:25drapp
s_0142	KEGG	C18910	https://identifiers.org/kegg.compound:C18910
s_0142	ChEBI	CHEBI:52957	https://identifiers.org/CHEBI:52957
s_0142	MetaNetX	MNXM1099	https://identifiers.org/metanetx.chemical:MNXM1099
s_0142	BiGG	25dthpp	https://identifiers.org/bigg.metabolite:25dthpp
s_0143	KEGG	C04441	https://identifiers.org/kegg.compound:C04441
s_0143	ChEBI	CHEBI:17144	https://identifiers.org/CHEBI:17144
s_0143	MetaNetX	MNXM3804	https://identifiers.org/metanetx.chemical:MNXM3804
s_0143	BiGG	caphis	https://identifiers.org/bigg.metabolite:caphis
s_0144	KEGG	C04692	https://identifiers.org/kegg.compound:C04692
s_0144	ChEBI	CHEBI:57784	https://identifiers.org/CHEBI:57784
s_0144	MetaNetX	MNXM3805	https://identifiers.org/metanetx.chemical:MNXM3805
