@id	pmid	ec
HMR_2110	9380738	EC:2.5.1.18
HMR_2111	9380738	EC:2.5.1.18
HMR_2112	9380738	EC:2.5.1.18
HMR_2113	9380738	EC:2.5.1.18
HMR_3537		
HMR_3538		EC:3.1.1.13
HMR_3539		EC:3.1.1.13
HMR_3540		EC:3.1.1.13
HMR_3541		EC:3.1.1.13
HMR_3542		EC:3.1.1.13
HMR_3543		EC:3.1.1.13
HMR_3544		EC:3.1.1.13
HMR_3545	11230747; 8112342	EC:3.1.1.13
HMR_3546		EC:3.1.1.13
HMR_3547		EC:3.1.1.13
HMR_3548		EC:3.1.1.13
HMR_3549		EC:3.1.1.13
HMR_3550		EC:3.1.1.13
HMR_3551	11230747; 8112342	EC:3.1.1.13
HMR_3552	11230747; 8112342	EC:3.1.1.13
HMR_3553		EC:3.1.1.13
HMR_3554		EC:3.1.1.13
HMR_3555		EC:3.1.1.13
HMR_3556		EC:3.1.1.13
HMR_3557		EC:3.1.1.13
HMR_3558		EC:3.1.1.13
HMR_3559		EC:3.1.1.13
HMR_3560		EC:3.1.1.13
HMR_3561		EC:3.1.1.13
HMR_3562		EC:3.1.1.13
HMR_3563		EC:3.1.1.13
HMR_3564		EC:3.1.1.13
HMR_3565		EC:3.1.1.13
HMR_3566		EC:3.1.1.13
HMR_3567		EC:3.1.1.13
HMR_3568		EC:3.1.1.13
HMR_3569		EC:3.1.1.13
HMR_3570		EC:3.1.1.13
HMR_3571		EC:3.1.1.13
HMR_3572		EC:3.1.1.13
HMR_3573		EC:3.1.1.13
HMR_3574		EC:3.1.1.13
HMR_3575		EC:3.1.1.13
HMR_3576		EC:3.1.1.13
HMR_3577		EC:3.1.1.13
HMR_3578		EC:3.1.1.13
HMR_3579		EC:3.1.1.13
HMR_3580		EC:3.1.1.13
HMR_3581		EC:3.1.1.13
HMR_3582		EC:3.1.1.13
HMR_3583		EC:3.1.1.13
HMR_3584		EC:3.1.1.13
HMR_3585		EC:3.1.1.13
HMR_3586	11230747; 8112342	EC:3.1.1.13
HMR_3587		EC:3.1.1.13
HMR_3588		EC:3.1.1.13
HMR_3589	11230747; 8112342	EC:3.1.1.13
HMR_3590		EC:3.1.1.13
HMR_3591		EC:3.1.1.13
HMR_3592		EC:3.1.1.13
HMR_3593		EC:3.1.1.13
HMR_3594		EC:3.1.1.13
HMR_3595		EC:3.1.1.13
HMR_3596		EC:3.1.1.13
HMR_3622		
HMR_3625		EC:2.3.1.26
HMR_3626		EC:2.3.1.26
HMR_3627		EC:2.3.1.26
HMR_3628		EC:2.3.1.26
HMR_3629		EC:2.3.1.26
HMR_3630		EC:2.3.1.26
HMR_3631		EC:2.3.1.26
HMR_3632	2760547; 7822296; 9242919	EC:2.3.1.26
HMR_3633		EC:2.3.1.26
HMR_3634	2760547; 7822296; 9242919	EC:2.3.1.26
HMR_3635		EC:2.3.1.26
HMR_3636		EC:2.3.1.26
HMR_3637		EC:2.3.1.26
HMR_3638	2760547; 7822296; 9242919	EC:2.3.1.26
HMR_3639		EC:2.3.1.26
HMR_3640		EC:2.3.1.26
HMR_3641	2760547; 7822296; 9242919	EC:2.3.1.26
HMR_3642		EC:2.3.1.26
HMR_3643		EC:2.3.1.26
HMR_3644		EC:2.3.1.26
HMR_3645		EC:2.3.1.26
HMR_3646		EC:2.3.1.26
HMR_3647		EC:2.3.1.26
HMR_3648		EC:2.3.1.26
HMR_3649		EC:2.3.1.26
HMR_3650		EC:2.3.1.26
HMR_3651		EC:2.3.1.26
HMR_3652		EC:2.3.1.26
HMR_3653		EC:2.3.1.26
HMR_3654		EC:2.3.1.26
HMR_3655		EC:2.3.1.26
HMR_3656		EC:2.3.1.26
HMR_3657		EC:2.3.1.26
HMR_3658		EC:2.3.1.26
HMR_3659		EC:2.3.1.26
HMR_3660		EC:2.3.1.26
HMR_3661	2760547; 7822296; 9242919	EC:2.3.1.26
HMR_3662		EC:2.3.1.26
HMR_3663		EC:2.3.1.26
HMR_3664		EC:2.3.1.26
HMR_3665		EC:2.3.1.26
HMR_3666		EC:2.3.1.26
HMR_3667		EC:2.3.1.26
HMR_3668		EC:2.3.1.26
HMR_3669		EC:2.3.1.26
HMR_3670		EC:2.3.1.26
HMR_3671		EC:2.3.1.26
HMR_3672		EC:2.3.1.26
HMR_3673	2760547; 7822296; 9242919	EC:2.3.1.26
HMR_3674	2760547; 7822296; 9242919	EC:2.3.1.26
HMR_3675		EC:2.3.1.26
HMR_3676	2760547; 7822296; 9242919	EC:2.3.1.26
HMR_3677		EC:2.3.1.26
HMR_3678		EC:2.3.1.26
HMR_3679		EC:2.3.1.26
HMR_3680		EC:2.3.1.26
HMR_3681		EC:2.3.1.26
HMR_3682		EC:2.3.1.26
HMR_3683		EC:2.3.1.26
HMR_3684		EC:3.1.1.13
HMR_3685		EC:3.1.1.13
HMR_3686		EC:3.1.1.13
HMR_3687		EC:3.1.1.13
HMR_3688		EC:3.1.1.13
HMR_3689		EC:3.1.1.13
HMR_3690		EC:3.1.1.13
HMR_3691	11230747; 8112342	EC:3.1.1.13
HMR_3692		EC:3.1.1.13
HMR_3693	11230747; 8112342	EC:3.1.1.13
HMR_3694		EC:3.1.1.13
HMR_3695		EC:3.1.1.13
HMR_3696		EC:3.1.1.13
HMR_3697	11230747; 8112342	EC:3.1.1.13
HMR_3698		EC:3.1.1.13
HMR_3699		EC:3.1.1.13
HMR_3700	11230747; 8112342	EC:3.1.1.13
HMR_3701		EC:3.1.1.13
HMR_3702		EC:3.1.1.13
HMR_3703		EC:3.1.1.13
HMR_3704		EC:3.1.1.13
HMR_3705		EC:3.1.1.13
HMR_3706		EC:3.1.1.13
HMR_3707		EC:3.1.1.13
HMR_3708		EC:3.1.1.13
HMR_3709		EC:3.1.1.13
HMR_3710		EC:3.1.1.13
HMR_3711		EC:3.1.1.13
HMR_3712		EC:3.1.1.13
HMR_3713		EC:3.1.1.13
HMR_3714		EC:3.1.1.13
HMR_3715		EC:3.1.1.13
HMR_3716		EC:3.1.1.13
HMR_3717		EC:3.1.1.13
HMR_3718		EC:3.1.1.13
HMR_3719		EC:3.1.1.13
HMR_3720	11230747; 8112342	EC:3.1.1.13
HMR_3721		EC:3.1.1.13
HMR_3722		EC:3.1.1.13
HMR_3723		EC:3.1.1.13
HMR_3724		EC:3.1.1.13
HMR_3725		EC:3.1.1.13
HMR_3726		EC:3.1.1.13
HMR_3727		EC:3.1.1.13
HMR_3728		EC:3.1.1.13
HMR_3729		EC:3.1.1.13
HMR_3730		EC:3.1.1.13
HMR_3731		EC:3.1.1.13
HMR_3732	11230747; 8112342	EC:3.1.1.13
HMR_3733	11230747; 8112342	EC:3.1.1.13
HMR_3734		EC:3.1.1.13
HMR_3735	11230747; 8112342	EC:3.1.1.13
HMR_3736		EC:3.1.1.13
HMR_3737		EC:3.1.1.13
HMR_3738		EC:3.1.1.13
HMR_3739		EC:3.1.1.13
HMR_3740		EC:3.1.1.13
HMR_3741		EC:3.1.1.13
HMR_3742		EC:3.1.1.13
HMR_0715	15063729	EC:1.14.-.-
HMR_0716	11356846	EC:3.5.1.23
HMR_0733	16940153	EC:3.5.1.23
HMR_0735	17449912; 14976195; 14685263; 4339164; 4817756	EC:2.7.8.27
HMR_0736	17449912; 14685263; 19233134; 4339164; 4817756; 17982138	EC:2.7.8.27
HMR_0738	17023427; 9363775; 17331073; 11242114; 10722674; 12704216; 1317856	EC:2.3.1.50
HMR_0741	15328338; 1317856	EC:1.1.1.102
HMR_0744	10947957; 10751414; 10802064; 11410609; 2061324	EC:2.7.1.91
HMR_0746	12411432; 12815058; 7575445	EC:3.1.3.4
HMR_0748	8558101; 11018465; 2061324; 5432798	EC:4.1.2.27
HMR_0750	16793762; 16100120; 18165233; 1317856; 9655376	EC:2.3.1.24
HMR_0753	12133002; 4475632; 5810070	EC:3.5.1.23
HMR_0754	11937514; 9188692; 16137923; 9312549; 9677340; 8449895; 10880336; 10722759; 11937514; 8449895; 11937514; 10722759; 11937514; 8449895; 10880336; 10722759; 10880336	EC:1.14.-.-
HMR_0758	17713573; 1317856; 9655376	EC:2.3.1.24
HMR_0760	11956206	EC:2.7.1.138
HMR_0761	10856719	EC:2.4.1.80
HMR_0762	12133002; 4475632; 5810070	EC:3.2.1.45
HMR_0763	10856719; 13610834	EC:2.7.8.3
HMR_0765	10856719	EC:2.4.1.-
HMR_0766	12133002; 4475632; 5810070	EC:3.2.1.23
HMR_0767	8403799	EC:3.1.3.4
HMR_0773	10947957; 10751414; 10802064; 11410609; 2061324	EC:2.7.1.91
HMR_0775	9705349	EC:3.1.3.4
HMR_0779	18558101; 11018465; 2061324; 5432798	EC:4.1.2.27
HMR_0781		EC:1.3.1.27
HMR_0783	9705349	EC:3.1.3.4
HMR_0795	10823942; 12885774; 37279	EC:3.1.4.12
HMR_8147		EC:2.4.1.-
HMR_8148		EC:2.4.1.228
HMR_8149		EC:2.4.1.79
HMR_8150		EC:2.4.1.-
HMR_8151		EC:2.4.1.-
HMR_8152		EC:2.4.1.-
HMR_8155		EC:2.4.99.4
HMR_8156		EC:2.4.99.-
HMR_8159		EC:2.4.99.-
HMR_8162		EC:2.4.99.8
HMR_8165		EC:2.4.1.92
HMR_8166		EC:2.4.1.62
HMR_8167		EC:2.4.99.4
HMR_8168		EC:2.4.99.-; EC:2.4.99.7
HMR_8169		EC:2.4.99.-
HMR_8170		EC:2.4.99.-
HMR_8171		EC:2.4.99.-
HMR_8172		EC:2.4.99.-
HMR_8173		EC:2.4.1.-
HMR_8174		EC:2.4.99.-
HMR_8175		EC:2.4.99.-
HMR_8176		EC:2.4.99.-
HMR_8177		EC:2.4.99.-
HMR_8178		EC:2.4.99.-
HMR_8179		
HMR_8180		EC:2.4.99.-
HMR_8181		EC:2.4.99.-
HMR_8182		EC:2.4.99.-
HMR_8183		EC:2.4.99.-
HMR_8184		EC:2.4.99.9
HMR_8185		EC:2.4.1.62
HMR_8186		EC:2.4.1.62
HMR_8187		EC:2.4.1.62
HMR_8188		EC:2.4.99.4
HMR_8189		EC:2.4.99.4
HMR_8190		EC:2.4.1.92
HMR_8191		EC:2.4.1.92
HMR_8192		EC:2.4.1.92
HMR_8194		EC:2.4.1.-
HMR_8197		
HMR_8198		EC:2.4.1.88
HMR_8201		EC:3.2.1.49
HMR_0786		EC:3.2.1.23
HMR_8206		EC:2.8.2.11
HMR_8209		
HMR_8210		EC:3.2.1.46
HMR_8211		
HMR_8212		EC:2.8.2.11
HMR_8217		EC:3.2.1.22
HMR_8219		
HMR_8220		
HMR_8221		EC:2.4.1.69
HMR_8224		
HMR_8226		
HMR_8227		
HMR_8228		
HMR_8233		EC:3.1.3.-
HMR_8235		EC:3.1.3.-
HMR_8237		EC:4.1.2.27
HMR_8238		EC:4.1.2.27
HMR_8242		EC:3.1.4.12
HMR_8245		
HMR_8246		EC:3.1.4.12
HMR_8248		EC:2.4.1.80
HMR_8249		EC:2.4.1.-
HMR_8250		EC:2.4.1.-
HMR_8251		EC:2.4.1.-
HMR_0453	11716357; 6753936; 6815419; 8916913; 9693960	EC:1.1.1.1; EC:1.1.1.2; EC:1.1.1.21; EC:1.1.1.72
HMR_0456	12705826; 170276; 6189823; 6285247; 8155713	EC:1.2.1.3
HMR_0458	11716357; 6753936; 6815419; 8916913; 9693960	EC:1.1.1.1; EC:1.1.1.2; EC:1.1.1.21; EC:1.1.1.72
HMR_0459	12705826; 170276; 6189823; 6285247; 8155713	EC:1.2.1.3
HMR_0463	11275266; 14744027; 7356635	EC:3.1.1.4
HMR_0486	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0487	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0488	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0489	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0490	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0491	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0492	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0493	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0494	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0495	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0496	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0497	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0498	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0499	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0500	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0501	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0502	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0503	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0504	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0505	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0506		EC:2.3.1.15
HMR_0507	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0508	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0509	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0510	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0511	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0512	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0513		EC:2.3.1.15
HMR_0514	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0515	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0516	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0517	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0518	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0519	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0520	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0521	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0522	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0523	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0524	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0525	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0526	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0527	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0528	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0529	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0530	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0531	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0532	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0533	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0534	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0535	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0536	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0537	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0538	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0539	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0540	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0541	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0542	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0543	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0544	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0588	16620771	EC:2.3.1.51
HMR_0596	15258914; 8403799	EC:3.1.3.4
HMR_0673		EC:2.7.1.94
HMR_0674		EC:2.7.1.94
HMR_0675		EC:2.7.1.94
HMR_0676		EC:2.7.1.94
HMR_0677		EC:2.7.1.94
HMR_0678		EC:2.7.1.94
HMR_4296	5498429	EC:4.2.3.2
HMR_4390	1730777; 3042787	EC:3.1.3.1
HMR_5254	11275266; 14744027; 7356635	EC:3.1.1.4
HMR_7599		EC:2.7.8.1
HMR_0448	6316940	EC:2.7.1.30
HMR_0450	15845384; 6316940	EC:2.7.1.30
HMR_0468	3029085; 6295501	EC:2.7.8.2
HMR_0478	16460752	EC:1.1.1.94
HMR_0479	17045662; 7772607	EC:1.1.1.8
HMR_0481	17045662; 7772607	EC:1.1.1.8
HMR_0483	11955283; 2115809; 2923620; 3338458; 340460; 8401296; 8549872; 8579375; 9171333; 9244403; 9559543	EC:1.1.5.3
HMR_0482		EC:1.1.5.3
HMR_0484		
HMR_0579	12573444; 17170135; 17389595	EC:2.3.1.15
HMR_0580	16620771	EC:2.3.1.51
HMR_0581	1330695; 9115637	EC:2.7.7.41
HMR_0582	10799718; 12531542; 566612	EC:2.7.8.5
HMR_0584	10799718; 12531542; 566612	EC:3.1.3.27
HMR_0586	10799718; 12531542; 1550861; 566612; 7833797	EC:2.7.8.-
HMR_0589	16620771	EC:2.3.1.51
HMR_0590	16620771	EC:2.3.1.51
HMR_0591	16620771	EC:2.3.1.51
HMR_0592	16620771	EC:2.3.1.51
HMR_0593	16620771	EC:2.3.1.51
HMR_0594	16620771	EC:2.3.1.51
HMR_0597	8403799; 9370313	EC:3.1.3.4
HMR_0598	8403799; 9370313	EC:3.1.3.4
HMR_0599	8403799; 9370313	EC:3.1.3.4
HMR_0600	8403799; 9370313	EC:3.1.3.4
HMR_0601	8403799; 9370313	EC:3.1.3.4
HMR_0602	15258914; 17463059	EC:3.1.3.4
HMR_0607	1330695; 9370329	EC:2.7.7.41
HMR_0610	9370331	EC:2.7.8.11
HMR_0613	9370331	EC:2.7.8.11
HMR_0614	17132865	EC:2.7.8.1
HMR_0615	17132865	EC:2.7.8.1
HMR_0616	15052332; 6859873; 9211308	EC:4.1.1.65
HMR_0622	15052332	EC:2.7.8.29
HMR_0623	10718344; 10600531	EC:2.7.8.29
HMR_0625	3029085; 6295501	EC:2.7.8.2
HMR_0627		EC:4.1.1.65
HMR_0629	10425394; 10818442; 1869526	EC:3.1.4.4
HMR_0630	11275266; 14744027; 7356635	EC:3.1.1.4
HMR_0632		EC:2.3.1.23
HMR_0633		EC:3.1.1.5
HMR_0634	4335615; 4340992; 9829992	EC:2.3.1.43
HMR_0635		EC:3.1.4.2
HMR_0636	11964179; 1618328; 199433; 9370318	EC:2.7.1.32
HMR_0638	10480912; 2557076; 8385107; 9593753	EC:2.7.7.15
HMR_0640		EC:2.3.1.6
HMR_0641		EC:3.1.1.7; EC:3.1.1.8
HMR_0642	1869526	EC:3.1.4.4
HMR_0643		EC:3.1.1.4
HMR_0644		EC:2.3.1.23
HMR_0645		EC:3.1.1.5
HMR_0646		EC:3.1.4.2
HMR_0647		EC:4.3.1.7
HMR_0648	216713; 9370318	EC:2.7.1.82
HMR_0649	14983068	EC:3.1.3.75
HMR_0651	8385107	EC:2.7.7.14
HMR_0653		EC:2.1.1.17
HMR_0654	12431977	EC:2.1.1.17
HMR_0657	12431977	EC:2.1.1.17
HMR_0660	11182251	EC:3.1.4.4
HMR_4627	2403362	EC:2.1.1.103
HMR_4838	2403362	EC:2.1.1.103
HMR_4839	2403362	EC:2.1.1.103
HMR_7591	7669785	EC:1.1.1.2
HMR_7594		EC:2.5.1.26
HMR_7597		
HMR_7601		EC:1.14.99.19
HMR_7611		EC:3.1.1.47
HMR_7612		EC:3.1.1.47
HMR_7613		EC:2.3.1.67
HMR_7755		EC:2.7.1.29
HMR_8362		EC:2.3.1.6
HMR_8421		EC:3.1.1.7; EC:3.1.1.8
HMR_8423		
HMR_8424		EC:3.1.3.75
HMR_8518		EC:3.1.1.47
HMR_8519		EC:3.1.1.47
HMR_8521		
HMR_8522		
HMR_8523		EC:3.1.4.4
HMR_8525		EC:3.1.4.4
HMR_9805		EC:3.1.4.38
HMR_0815		EC:2.4.1.92
HMR_0816		EC:2.4.1.62
HMR_0817		EC:2.4.99.4
HMR_0819		EC:3.2.1.23
HMR_0820		EC:2.4.99.9
HMR_0821		EC:3.2.1.52
HMR_0822		EC:2.4.99.-
HMR_0823		EC:2.4.99.-; EC:2.4.99.7
HMR_0824		EC:2.4.99.9
HMR_0825		EC:3.2.1.18
HMR_0827		EC:2.4.1.92
HMR_0828		EC:3.2.1.52
HMR_0829		EC:2.4.1.62
HMR_0830		EC:3.2.1.23
HMR_0837		EC:2.4.99.4
HMR_0838		EC:3.2.1.18
HMR_0839		EC:2.4.99.-
HMR_0840		EC:2.4.99.-
HMR_0841		EC:2.4.99.8
HMR_0842		EC:2.4.1.92
HMR_0843		EC:2.4.1.62
HMR_0844		EC:2.4.99.4
HMR_0845		EC:3.2.1.18
HMR_0846		EC:2.4.99.-
HMR_0847		EC:3.2.1.18
HMR_0848		EC:2.4.99.-
HMR_0849		EC:2.4.99.9
HMR_0850		EC:3.2.1.18
HMR_0851		EC:2.4.99.8
HMR_0852		EC:2.4.99.8
HMR_0853		EC:2.4.99.8
HMR_0854		EC:2.4.99.8
HMR_0855		EC:2.4.99.8; EC:2.4.99.-
HMR_0856		EC:2.4.1.92
HMR_0857		EC:2.4.1.62
HMR_0858		
HMR_0928	1330860; 1330860; 1330860; 1330860	EC:2.8.2.11
HMR_0801		EC:2.4.1.228
HMR_0803		EC:3.2.1.22
HMR_0805		EC:2.4.1.79
HMR_0806		EC:2.4.1.79
HMR_0807		EC:3.2.1.52
HMR_0809		EC:2.4.1.-
HMR_0810		EC:2.4.1.88
HMR_0811		EC:3.2.1.49
HMR_0812		EC:2.4.99.4
HMR_0813		EC:2.4.1.69
HMR_0814		EC:2.4.99.8
HMR_0859		EC:2.4.1.206
HMR_0860		EC:2.4.1.86
HMR_0861		EC:2.4.99.6
HMR_0862		EC:2.4.1.65
HMR_0863		EC:2.4.1.65
HMR_0864		EC:2.4.1.69
HMR_0865		EC:2.4.1.87
HMR_0866		EC:2.4.1.69
HMR_0867		EC:2.4.1.40
HMR_0868		EC:2.4.1.37
HMR_0870		EC:2.4.1.65
HMR_0871		EC:2.4.1.65
HMR_0873		EC:2.4.1.65
HMR_0875		EC:2.4.1.-
HMR_0876		EC:2.4.99.10
HMR_0877		EC:2.4.99.8
HMR_0878		EC:2.4.1.152; EC:2.4.1.-
HMR_0879		EC:2.4.1.87
HMR_0880		EC:2.4.1.69
HMR_0881		EC:2.4.1.37
HMR_0882		EC:2.4.1.152; EC:2.4.1.-
HMR_0883		EC:2.4.1.69
HMR_0884		EC:2.4.1.40
HMR_0885		EC:2.4.1.-
HMR_0886		EC:2.4.1.69
HMR_0887		EC:2.4.1.40
HMR_0888		EC:2.4.1.152; EC:2.4.1.65; EC:2.4.1.-
HMR_0889		EC:2.4.1.149; EC:2.4.1.-
HMR_0890		EC:2.4.1.-
HMR_0891		EC:2.4.1.149; EC:2.4.1.-
HMR_0892		EC:2.4.1.-
HMR_0893		EC:2.4.1.152; EC:2.4.1.65; EC:2.4.1.-
HMR_0894		EC:2.4.1.152; EC:2.4.1.65; EC:2.4.1.-
HMR_0895		EC:2.4.1.152; EC:2.4.1.65; EC:2.4.1.-
HMR_0896		EC:2.4.1.152; EC:2.4.1.65; EC:2.4.1.-
HMR_0897		EC:2.4.1.152; EC:2.4.1.65; EC:2.4.1.-
HMR_0898		EC:2.4.1.69
HMR_0899		EC:2.4.1.152; EC:2.4.1.65; EC:2.4.1.-
HMR_0900		EC:2.4.1.152; EC:2.4.1.65; EC:2.4.1.-
HMR_0901		EC:2.4.1.37
HMR_0902		EC:2.4.1.40
HMR_0903		EC:2.4.1.-
HMR_0904		EC:2.4.1.69
HMR_0905		EC:2.4.1.40
HMR_0906		EC:2.4.1.150
HMR_0907		EC:2.4.1.-
HMR_0908		EC:2.4.1.69
HMR_0909		EC:2.4.1.69
HMR_0910		EC:2.4.99.10
HMR_0911		EC:2.4.1.152; EC:2.4.1.65; EC:2.4.1.-
HMR_0912		EC:2.4.1.23
HMR_0787		EC:3.2.1.45
HMR_0790		EC:3.1.6.8
HMR_0792		EC:2.8.2.11
HMR_0793		EC:3.2.1.46
HMR_0794		EC:3.1.6.2
HMR_0797		EC:3.1.4.12
HMR_0804		EC:3.2.1.52
HMR_0808		EC:3.2.1.52
HMR_0826		EC:3.2.1.18
HMR_0832		EC:3.2.1.23
HMR_0834		EC:3.2.1.18
HMR_0835		
HMR_0836		EC:3.2.1.52
HMR_0914	8281145	EC:3.2.1.46
HMR_0915	1330860; 1330860; 1330860; 1330860	EC:2.8.2.11
HMR_0919	9125199; 423891; 423891; 423891; 9125199; 9125199	EC:2.4.1.45
HMR_0920	9125199; 423891; 423891; 423891; 9125199; 9125199	EC:2.4.1.45
HMR_0921	9125199; 423891; 423891; 423891; 9125199; 9125199	EC:2.4.1.45
HMR_0924	7930586; 7930586; 7930586	EC:2.4.1.-
HMR_0925	7930586; 7930586; 7930586	EC:2.4.1.-
HMR_0926	11172001; 11172001; 11172001	EC:2.4.1.-
HMR_7188		EC:3.1.4.50
HMR_8378		EC:2.4.1.109
HMR_8379		EC:2.4.1.198
HMR_7185		EC:2.4.1.198
HMR_8380		EC:3.5.1.89
HMR_7186		EC:3.5.1.89
HMR_8381		EC:2.3.-.-
HMR_7187		EC:2.3.-.-
HMR_8383		EC:2.4.1.-
HMR_8384		EC:2.4.1.-
HMR_8385		EC:2.4.1.-
HMR_8387		EC:2.4.1.-
HMR_8388		EC:2.4.1.-
HMR_8389		EC:2.4.1.-
HMR_8390		EC:2.4.1.-
HMR_8391		EC:2.7.-.-
HMR_8392		EC:2.7.-.-
HMR_8393		
HMR_8394		EC:2.7.-.-
HMR_8395		
HMR_8396		
HMR_8397		EC:2.7.-.-
HMR_8398		
HMR_8399		EC:2.7.-.-
HMR_8401		
HMR_8402		
HMR_8403		EC:3.1.-.-
HMR_8404		
HMR_8405		EC:3.1.-.-
HMR_8406		
HMR_8407		
HMR_1979	2243100; 2770297; 1944309; 12832414	EC:1.1.1.145
HMR_1980	2243100; 2770297; 1944309; 12832414	EC:5.3.3.1
HMR_1981	10406467	EC:1.14.99.9
HMR_1985	7578007; 10049998; 10049998; 7578007	EC:1.14.99.-
HMR_1987	7578007; 10049998; 10049998; 7578007	EC:1.14.99.-
HMR_1988	3487786; 3038528	EC:1.14.99.10
HMR_1995	2592361; 1741400; 9536209	EC:1.14.15.4
HMR_1996	1885595	EC:1.1.1.146
HMR_1999	10049998	EC:1.14.15.4; EC:1.14.99.9
HMR_2000	10049998	EC:1.14.15.4; EC:1.14.99.-
HMR_2001	10049998	EC:1.14.15.4; EC:1.14.99.-
HMR_1305	4521806; 4776443	EC:1.14.99.1
HMR_1307	4514999	EC:1.14.99.1
HMR_1308	15115769	EC:5.3.99.4
HMR_1310	10534257	
HMR_1312	10922363	EC:5.3.99.3
HMR_1313	7925341; 11465543	EC:5.3.99.5
HMR_1315		
HMR_1317		
HMR_1318		
HMR_1319		
HMR_1320		
HMR_1321	10200320; 234423	EC:4.2.1.-
HMR_1322	234423	EC:5.3.-.-
HMR_1323	234423	EC:5.3.3.9
HMR_1324	11447235	
HMR_1325		EC:1.1.1.188
HMR_1326	12543809; 7948008	EC:1.1.1.188
HMR_1327		EC:1.1.1.184; EC:1.1.1.189
HMR_1328		
HMR_1329		EC:1.1.1.188
HMR_1330		EC:5.3.99.2
HMR_1332	9755286; 10200320; 10200320; 11786541; 8521498; 8521498; 11786541	
HMR_1333	9755286; 10200320; 10200320; 11786541; 8521498; 8521498; 11786541	
HMR_1334	8521498; 11786541	
HMR_1335	9755286	
HMR_1336		
HMR_1337		
HMR_1338		
HMR_1339	6812567; 6440597; 11097184; 6440597	EC:5.3.99.5
HMR_1341	11447235	EC:3.1.-.-
HMR_1342	11447235	EC:3.1.-.-
HMR_1343	11447235	EC:3.1.-.-
HMR_1344		EC:1.1.1.141
HMR_1345	11447235	
HMR_1346	11585048; 12023533; 12060782; 11585048	EC:3.5.1.99
HMR_1347	12023533; 11585048	EC:3.5.1.99
HMR_1350	12244105	EC:1.14.99.1
HMR_1352	11641243	EC:3.1.3.4
HMR_1355	2123555	
HMR_1356	2123555	
HMR_1357	2123555	
HMR_1358	2123555	
HMR_1359	2123555	
